공모전명,조회수,주최,주관,응모분야,참가자격,접수기간,1등시상금,입사_가산점,인턴정직원_채용,기획/아이디어,광고/마케팅,학술,사진/영상/UCC,디자인,문학/시나리오,건축/건설/인테리어,브랜드/네이밍,예체능,대외활동,취업/창업,IT/소프트웨어/게임,분야별_기타
ICT 국가표준 아이디어 공모,1240,미래창조과학부 국립전파연구원,미래전파공학연구소,기획/아이디어,제한없음,2016-06-01 ~ 2016-08-31,50만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
칠장사 어사 박문수 전국 백일장,7314,대한불교조계종 칠장사,칠장사어사박문수전국백일장운영위원회,문학/수기,중학생/고등학생,2016-09-12 ~ 2016-10-12,300만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
뉴스 빅데이터 스타트업 공모전,904,"한국언론진흥재단, 문화체육관광부","한국언론진흥재단, 문화체육관광부",기획/아이디어,제한없음,2016-06-30 ~ 2016-08-05,300만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016년 제 6회 고양스마트영화제,2064,고양지식정보산업진흥원,고양지식정보산업진흥원,사진UCC/영상,제한없음,2016-06-20 ~ 2016-08-17,300만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"제1회 농업,기업 상생협력 UCC 공모전",1000,"농림축산식품부, 대한상공회의소",농식품 상생협력 추진본부,UCC/영상,제한없음,2016-07-05 ~ 2016-08-23,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
대한민국 히든챔피언 기업과 함께하는 대학생 아이디어 경진대회,3571,산업통상자원부,한국산업기술진흥원,기획/아이디어광고/마케팅과학/공학,대학생/대학원생,2016-06-30 ~ 2016-08-16,300만원,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0
제3회 킨코스코리아 대학생 캘린더 디자인 공모전,4000,킨코스코리아(주),킨코스코리아(주),기획/아이디어디자인,대학생/대학원생,2016-06-20 ~ 2016-09-02,150만원,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
2016 소상공인 신사업 아이디어 공모전,1974,중소기업청,소상공인시장진흥공단,기획/아이디어취업/창업,제한없음,2016-06-23 ~ 2016-07-25,300만원,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
제7회 슈즈 창작 아이디어 공모전,2810,부산광역시,경남정보대학교,기획/아이디어,대학생/고등학생,2016-09-01 ~ 2016-09-27,100만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016 청소년 해양역사 만들기 대회,1476,"국립해양박물관, 부산항만공사","국립해양박물관, 부산항만공사",문학/수기,중학생,2016-07-12 ~ 2016-07-28,10만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
구미홍보 캘리그라피 공모전,3273,구미시,구미시,디자인,제한없음,2016-07-11 ~ 2016-08-31,100만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
아름다운 구미 영상 콘테스트,1475,구미시청 홍보담당관실,구미시청 홍보담당관실,사진UCC/영상,제한없음,2016-04-04 ~ 2016-10-30,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제2회 전국 윤동주창작음악제,1433,(재)종로문화재단,(재)종로문화재단,예체능,기타,2016-07-27 ~ 2016-07-27,500만원,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
건설근로자 고용(취업훈련) 정보망 명칭 공모,4878,건설근로자공제회,건설근로자공제회,네이밍/슬로건,제한없음,2016-07-01 ~ 2016-07-11,30만원,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
제3회 국립서울현충원 웹툰 공모전,8394,국립서울현충원,국립서울현충원,디자인캐릭터/만화,제한없음,2016-10-12 ~ 2016-11-30,250만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016 우주기술 대학생 창업아카데미,1913,한국항공우주연구원,한국항공우주연구원,취업/창업,대학생/대학원생,2016-06-30 ~ 2016-07-15,300만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
수산창업 아이디어 공모전,1676,"해양수산부, 부산광역시","부경대학교 산학협력단, (재)부산테크노파크",기획/아이디어,대학생/대학원생/일반인,2016-06-11 ~ 2016-07-11,500만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
술병 레이블 디자인 공모전,3022,월간 주류저널,월간 주류저널,디자인,제한없음,2016-07-25 ~ 2016-11-15,50만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"농업, 6차 산업화로 천지개벽하라",11906,농협창조농업지원센터,농협창조농업지원센터,기획/아이디어,제한없음,2016-08-29 ~ 2016-09-30,"2,000만원",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MCN 비즈니스 연구원 1기 모집,1203,미디어자몽(주),미디어자몽(주),사진UCC/영상,대학생,2016-06-23 ~ 2016-07-10,체험/참여,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제 4회 기초질서 지키기 공모전,9490,건강사회운동본부,건강사회운동본부,기획/아이디어사진UCC/영상문학/수기,초등학생,2016-06-15 ~ 2016-08-29,100만원,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
2016 부산MBC 기장임랑 해변대학가요제,1938,기장임랑해변대학가요제추진위원회,부산MBC,UCC/영상,대학생,2016-07-01 ~ 2016-08-07,500만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
이답 스토리 공모전 미스터리·추리 부문,2103,리오북스,리오북스,문학/수기,제한없음,2016-07-01 ~ 2016-09-30,500만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
국토정보 웹툰·일러스트 공모전,12235,LX한국국토정보공사,LX한국국토정보공사,기획/아이디어디자인광고/마케팅예체능캐릭터/만화,제한없음,2016-10-07 ~ 2016-11-09,300만원,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
제3회 엔블록미스터리걸작선 소설공모전,2028,엔블록,엔블록,문학/수기,제한없음,2016-07-12 ~ 2016-07-31,300만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
CRAFT WOMAN Contest 2016 여성 핸드메이드 공예 공모전,1423,서울여성가족재단,살림센터,디자인,일반인,2016-06-30 ~ 2016-07-15,300만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
한국가스공사 사회공헌버스 외관 랩핑 디자인 대학생 공모전,2091,한국가스공사(KOGAS),대구광역시사회복지협의회,디자인광고/마케팅,기타,2016-07-12 ~ 2016-08-05,200만원,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
제6회 울산광역시 도시디자인 공모전,3007,울산광역시,울산광역시,디자인,일반인,2016-07-01 ~ 2016-11-15,500만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"가스펠스타C, 시즌6",1107,아가페문화재단,C채널방송,예체능,기타,2016-06-21 ~ 2016-07-31,1000만원,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
제14회 제주대학교 영상제 영상 모집,1996,제주대학교,제주대학교 교육 방송,UCC/영상,대학생/중학생/고등학생,2016-07-01 ~ 2016-08-19,60만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
간호조무사 휘장 공모,1889,대한간호조무사협회,대한간호조무사협회,디자인,기타,2016-07-18 ~ 2016-08-31,300만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
(접수기간연장~9/30) 창립 25주년 기념 KOICA 글짓기 공모전,61173,KOICA,KOICA ODA 교육원,논문/리포트기획/아이디어문학/수기해외,초등학생/중학생/고등학생,2016-07-25 ~ 2016-09-30,50만원,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1
제2회 강원공공데이터 창업 앱 개발 공모전,45498,강원도,강원정보문화진흥원,기획/아이디어게임/소프트웨어취업/창업,제한없음,2016-05-16 ~ 2016-09-30,700만원,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
2016 인터넷 윤리문화 창작 콘텐츠 공모전,12544,한국정보화진흥원,한국정보화진흥원,네이밍/슬로건디자인UCC/영상,제한없음,2016-09-05 ~ 2016-10-13,300만원,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
2018 제21회 전국환경노랫말경연대회,2309,대구광역시,한국환경노래보급협회,예체능문학/수기,제한없음,2018-03-01 ~ 2018-04-30,100만원,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2018년 6차산업 청년창업 사업모델 공모전,11559,농림축산식품부,농업기술실용화재단,기획/아이디어광고/마케팅취업/창업,대학생/대학원생/일반인,2018-03-28 ~ 2018-04-27,"1,000만원",0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
제19회 대한민국 관광기념품 공모전,12943,문화체육관광부,한국관광공사,논문/리포트기획/아이디어디자인UCC/영상,제한없음,2016-08-22 ~ 2016-08-25,"1,500만원",0,0,1,0,1,1,1,0,0,0,0,0,0,0,0
SMART IDEA 공모전,6739,서울대학교 국제대학원,서울대학교 국제대학원,기획/아이디어광고/마케팅과학/공학,대학생/대학원생,2016-10-17 ~ 2016-10-28,400만원,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
제14회 Term-Paper 현상공모전,17023,파이낸셜뉴스,파이낸셜뉴스,논문/리포트기획/아이디어,대학생/대학원생/일반인,2016-09-01 ~ 2016-09-30,"1,000만원",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2018년도 제2회 이색적인 효행이야기 담긴 사진 공모전,1022,대전효문화진흥원,파이낸셜뉴스,사진,제한없음,2018-03-13 ~ 2018-04-15,70만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
서울미래유산 블로그 포스팅 공모전,2595,서울특별시,서울특별시,기획/아이디어광고/마케팅문학/수기,제한없음,2016-09-30 ~ 2016-10-31,50만원,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
BIXPO 2016 국제발명대전,28242,한국전력공사,한국전력공사,기획/아이디어광고/마케팅과학/공학취업/창업전시/페스티발,대학생,2016-07-05 ~ 2016-10-14,200만원,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1
천하제일 무소유 사이다 스토리 공모대전,24966,동아오츠카,동아오츠카,기획/아이디어문학/수기,제한없음,2016-08-24 ~ 2016-10-15,100만원,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"작은 결혼 공모전, 나의 작은결혼 이야기를 들려주세요",12632,여성가족부,작은결혼 정보센터,기획/아이디어,제한없음,2016-08-22 ~ 2016-10-09,100만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제2회 효성 친환경 아이디어 공모전,3092,효성,작은결혼 정보센터,기획/아이디어디자인,대학생,2018-04-02 ~ 2018-05-10,500만원,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
도시재생 뉴딜 UCC 공모전,2611,한국토지주택공사,작은결혼 정보센터,UCC/영상,제한없음,2018-03-19 ~ 2018-05-14,500만원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"스노우앱을 활용한 SNS 광고영상 만들기! ""SHOW ME THE SNOW""",3907,SNOW,SNOW,광고/마케팅UCC/영상,제한없음,2016-08-27 ~ 2016-10-10,300만원,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
제7회 전국동시지방선거 홍보 에코백 디자인 공모전,3004,인천광역시선거관리위원회,인천광역시선거관리위원회,디자인,제한없음,2018-03-14 ~ 2018-04-04,70만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"비만예방, 신나는 청소년 건강댄스 개발 UCC공모전",11635,"보건복지부, 대한비만학회","보건복지부, 대한비만학회",UCC/영상,대학생/초등학생/중학생/고등학생,2016-09-01 ~ 2016-09-30,500만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제20회 우체국예금보험 어린이 그림그리기 대회,4010,우정공무원교육원,"보건복지부, 대한비만학회",디자인예체능캐릭터/만화,초등학생,2018-04-02 ~ 2018-04-18,100 만원,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
제18회 KYMF대한민국청소년미디어대전 청소년디자이너 모집,1209,서울특별시,서울시립청소년미디어센터,디자인,중학생/고등학생,2018-03-16 ~ 2018-04-06,100 만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
제6회 부산 MICE 콘텐츠 개발 공모전,17346,"부산광역시, (사)부산관광컨벤션포럼","부산광역시, (사)부산관광컨벤션포럼",기획/아이디어광고/마케팅,제한없음,2016-09-01 ~ 2016-11-15,300만원,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2016 K-Global Startup 스마트디바이스 공모전,2647,미래창조과학부,정보통신기술진흥센터 등 8개 기업 공동주관,기획/아이디어,제한없음,2016-08-22 ~ 2016-10-04,"제작지원금 1,000만원",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
SK이노베이션 Idea Festival : 세상을 바꾸는 사회공헌 아이디어 공모전,6626,SK이노베이션,SK이노베이션,기획/아이디어,대학생/대학원생,2016-10-13 ~ 2016-10-23,"1,000만원",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016 농협보험 대학생 논문 공모전,4427,NH농협보험,"NH농협생명, NH농협손해보험",논문/리포트,대학생/대학원생,2016-09-26 ~ 2016-11-07,500만원,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
케이블 지역채널 영상공모전 'TV 지역을담다!',925,한국케이블TV방송협회,한국케이블TV방송협회,UCC/영상,제한없음,2016-09-05 ~ 2016-10-07,500만원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"제2회 미래에셋생명 웹툰,캐릭터 공모전",7321,미래에셋생명,미래에셋생명,기획/아이디어디자인캐릭터/만화,제한없음,2016-09-26 ~ 2016-11-27,500만원,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
지방교육재정알리미 활용 우수 논문 경진대회 2차 공모,6062,교육부,한국교육개발원,논문/리포트문학/수기,제한없음,2016-07-18 ~ 2016-08-17,200만원,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2016 축산•수의 분야 청년층 창업 아이디어 경진대회,13770,농림축산식품부,"농협중앙회,축산자조금연합,축산물품질평가원",기획/아이디어취업/창업,대학생/대학원생/일반인/고등학생,2016-09-12 ~ 2016-09-26,300만원,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
선박 인테리어 업체 SEJIN CI/BI 디자인 공모전,839,세진기술산업(주),"농협중앙회,축산자조금연합,축산물품질평가원",디자인,제한없음,2018-03-13 ~ 2018-04-10,200만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
(주)보뚜슈퍼푸드 건강기능식품 용기 제품 디자인 공모전,807,(주)보뚜슈퍼푸드,"농협중앙회,축산자조금연합,축산물품질평가원",디자인,제한없음,2018-03-15 ~ 2018-04-13,240만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"웹툰&인포그래픽, UCC 공모전",2595,수성구청,수성구청,디자인UCC/영상캐릭터/만화,기타,2016-06-20 ~ 2016-08-03,100만원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
한국토양비료학회 UCC공모전,1571,한국토양비료학회,한국토양비료학회,UCC/영상,제한없음,2016-07-01 ~ 2016-08-31,300만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
무궁화도시 세종 엠블럼 공모,1299,세종특별자치시교육청,세종특별자치시,디자인,제한없음,2016-06-21 ~ 2016-07-06,300만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
제8회 미래내모습그리기대회,4764,"고용노동부, 한국폴리텍대학","고용노동부, 한국폴리텍대학",캐릭터/만화,초등학생/중학생/고등학생/기타,2016-06-13 ~ 2016-08-31,100만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016 대구광역시 대표홈페이지 디자인 공모전,1013,대구광역시,대구광역시,디자인,기타,2016-07-04 ~ 2016-07-08,100만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016 구공탄90초 UCC페스티벌,1251,고한시장 육성사업단 및 고한 시장 상인회,영상프로덕션 이리,UCC/영상,제한없음,2016-06-25 ~ 2016-08-10,"<b><span style=""font",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016 라쉬반 언더웨어 디자인 공모전,3071,(주)라쉬반코리아,(주)라쉬반코리아,디자인,제한없음,2016-07-01 ~ 2016-07-31,100만원,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
공공데이터 홍보 아이디어 공모전,1831,한국임업진흥원,한국임업진흥원,기획/아이디어,제한없음,2016-06-07 ~ 2016-09-08,100만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제12회 삼성전기 논문대상,1972,삼성전기,삼성전기,논문/리포트,대학생/대학원생,2016-06-13 ~ 2016-07-31,1000만원,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
제1회 서울대학교병원 의료기기 아이디어 공모전,2522,서울대학교병원,서울대학교병원,기획/아이디어,제한없음,2016-06-15 ~ 2016-07-15,60만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016 청소년 통일문화 경연대회,1436,통일부,통일부,예체능,초등학생/중학생,2016-06-20 ~ 2016-07-31,150만원,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2016 서울사회적경제 아이디어 대회 위키서울,1798,서울특별시,서울시 사회적경제지원센터,기획/아이디어,제한없음,2016-05-26 ~ 2016-07-25,500만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
부평 모두몰 후기 동영상 UCC 공모전,2284,"중소기업청, 소상공인시장진흥공단, 인천광역시, 부평구청","TBN인천교통방송, 부평지하상가 발전협의회, 부평지하도상가 문광형시장 육성사업단",UCC/영상,제한없음,2016-06-30 ~ 2016-08-19,30만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
세계한류학회 한류 비디오 공모전,1408,세계한류학회,세계한류학회,UCC/영상,제한없음,2016-06-30 ~ 2016-08-31,200만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
sk텔레콤과 함께하는 기후변화대응을 위한 특별한(기특한) 아이디어 공모전,2023,기후변화센터,기후변화센터,기획/아이디어,일반인,2016-05-16 ~ 2016-08-16,300만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"세계한류학회 대학(원)생 에세이, 논문 공모전",1634,세계한류학회,세계한류학회,논문/리포트,대학생/대학원생,2016-06-30 ~ 2016-08-31,100만원,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
제 9회 나누리병원 캘리그라피 공모전,3783,나누리병원,나누리병원,네이밍/슬로건디자인광고/마케팅,기타,2016-07-01 ~ 2016-07-30,100만원+종합검진권B형,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
2016 열린 청결주방 포스터·우수사례 공모전,118388,식품의약품안전처,한국소비자TV,기획/아이디어광고/마케팅문학/수기,제한없음,2016-06-13 ~ 2016-07-29,200만원,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
2016 플레이샷 얼리라운드 공모전,2935,캐논코리아,캐논코리아,사진UCC/영상,제한없음,2016-06-07 ~ 2016-07-18,200만원,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
교보문고 로맨스 연재 초대전 시즌2,2427,교보문고,교보문고,문학/수기,기타,2016-07-01 ~ 2016-09-11,300만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BBS불교방송 개국 26주년 기념 제1회 영상공모전 산따라 물따라,2056,BBS불교방송,BBS불교방송,UCC/영상,일반인,2016-06-22 ~ 2016-08-31,300만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
제2회 극지해양도서 독후감 공모전,2809,(사)극지해양미래포럼,(사)극지해양미래포럼,문학/수기,초등학생/중학생/고등학생,2016-07-01 ~ 2016-09-10,50만원,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
쇼핑몰 창업지원 공모전,1233,레이나비,레이나비,취업/창업,기타,2016-06-29 ~ 2016-07-31,50만원,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
프리미엄 편집샵 온더스팟 On the spot 로고 공모전,1875,On the spot,On the spot,디자인,제한없음,2016-06-01 ~ 2016-06-30,50만원,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016 UN Global Compact 기업 CSR 전략 제안 공모전,3124,유엔글로벌콤팩트 한국협회,유엔글로벌콤팩트 한국협회,논문/리포트,대학생/대학원생,2016-05-18 ~ 2016-06-30,300만원,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
무한상상 과학탐구 서바이벌대전,2639,"경상북도, 김천시",김천시,과학/공학,초등학생/중학생/고등학생,2016-07-01 ~ 2016-07-31,300만원,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016 국립과천과학관 로고송 공모전,1268,국립과천과학관,국립과천과학관,UCC/영상,제한없음,2016-07-01 ~ 2016-07-29,300만원,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2016년 도서관 빅데이터 활용 경진대회,3659,문화체육관광부,한국과학기술정보연구원(KISTI),기획/아이디어,제한없음,2016-07-04 ~ 2016-09-23,100만원,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
제4회 상상설계대전,8209,산업통상자원부,한국엔지니어링협회,기획/아이디어과학/공학,대학생/대학원생/일반인,2016-06-26 ~ 2016-09-12,500만원,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
