공모전명,조회수,주최,주관,응모분야,참가자격,접수기간,1등시상금,입사_가산점,인턴정직원_채용,기획/아이디어,광고/마케팅,학술,사진/영상/UCC,디자인,문학/시나리오,건축/건설/인테리어,브랜드/네이밍,예체능,대외활동,취업/창업,IT/소프트웨어/게임,분야별_기타
"제 6회 집수리로드 봉사, 직무체험을 만나다",2437,"현대건설, 재해구호협회","현대건설, 재해구호협회",봉사활동,제한없음,2016-05-16 ~ 2016-05-30,실습비 100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
정품 3.0 체험마당 서포터즈 모집,790,창조정부조직실,LAB543,기획/아이디어대외활동,대학생,2016-05-09 ~ 2016-05-23,500만원,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016 부산국제광고제 AD STARS 서포터즈 BADA 4기 모집,2353,(사) 부산국제광고제조직위원회,(사) 부산국제광고제조직위원회,대외활동,대학생/대학원생,2016-04-25 ~ 2016-05-19, 만연필 + <양치기들> 예매권 2매,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 모꼬지시장 디지털투어 이벤트 양주프렌즈 다같이 돌자,1383,양주시청,양주시청,대외활동,기타,2016-04-25 ~ 2016-05-22,팸투어선정,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
러브사임당캠페인,911,사임당화장품,사임당화장품,대외활동,제한없음,2016-05-03 ~ 2016-05-31,사임당알로젤,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 옥답 OK서포터즈,1670,농림수산식품교육문화정보원,농림수산식품교육문화정보원,대외활동,대학생,2016-05-09 ~ 2016-05-29,150만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 한-중-일 대학생 세계시민교육 정책 리더십 대회,1304,유네스코 아시아태평양 국제이해교육원,유네스코 아시아태평양 국제이해교육원,대외활동,대학생,2016-05-17 ~ 2016-06-04,1000만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"여기야 여행, 숙박 서포터즈",527,여기야,여기야,대외활동,대학생/대학원생/일반인,2016-04-22 ~ 2016-05-08,20만원 상당의 활동비 외 상품,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제2기 KISDI STAT 서포터즈 모집,1352,정보통신정책연구원,정보통신정책연구원,대외활동,대학생/대학원생,2016-04-25 ~ 2016-05-13,백화점 상품권 50만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"2016 월드풋프린트 사랑,나눔 해외봉사단원 모집",3026,월드풋프린트,WORLDFOOTPRINT,봉사활동,대학생/대학원생/일반인,2016-04-27 ~ 2016-06-18,백화점 상품권 50만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
SCL(수도권매립지관리공사) 블로그 기자단,1440,수도권매립지관리공사,수도권매립지관리공사,대외활동,제한없음,2016-04-27 ~ 2016-05-11,커스텀 스트라이다 1대,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 KIWIE 자원봉사자 모집 공고,2848,특허청,한국여성발명협회,봉사활동,제한없음,2016-04-27 ~ 2016-05-20,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
퀄컴 IT Tour (미국 본사 방문 행사),3572,퀄컴,강원대학교 BR미디어,논문/리포트기획/아이디어과학/공학대외활동해외,대학생/대학원생,2018-03-19 ~ 2018-04-23,200만원,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1
대학생서포터즈 이지웰패밀리 4기 모집,2209,이지웰가족복지재단,이지웰가족복지재단,대외활동,대학생,2016-04-25 ~ 2016-05-20,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
더브라운 온라인 서포터즈 FAN 2기 모집,1601,더브라운베이커리,더브라운베이커리,대외활동,제한없음,2016-05-04 ~ 2016-05-24,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
이주배경청소년 인식제고 프로젝트 공모전,1340,이주배경청소년지원재단 무지개청소년센터,이주배경청소년지원재단 무지개청소년센터,대외활동,대학생/대학원생,2016-04-28 ~ 2016-05-15,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
두바퀴로 그리는 통일문화지도 DMZ자전거캠프,3270,청년이여는미래,청년이여는미래,예체능대외활동,대학생/대학원생,2016-05-09 ~ 2016-06-19,300만원,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
TJ 소셜마케터 1기 모집,1778,TJ미디어,TJ미디어,대외활동,대학생/대학원생,2016-05-02 ~ 2016-05-22,300만원,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 한이음 ICT멘토링 개발 프로젝트 모집,2604,한국정보산업연합회,한국정보산업연합회,대외활동,대학생,2016-05-10 ~ 2016-05-15,클라우드서버/실습장비/오프라인미팅/성,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 스토리작가 데뷔 프로그램 스토리작가 모집,8169,한국콘텐츠진흥원,"(주)와이낫미디어, (주)보미디어",문학/수기대외활동,제한없음,2016-06-27 ~ 2016-07-12,500만원 창작지원금,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
킥스타트 성균관 시즌5 START INFOGRAPHIC﻿,1095,성균관대학교 LINC사업단 창업교육센터,성균관대학교 LINC사업단 창업교육센터,대외활동,기타,2016-05-03 ~ 2016-05-17,수상팀 소정의 상금 수여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Insight into north korea 참가자 모집,966,북한인권학생연대,북한인권학생연대,대외활동,제한없음,2016-05-10 ~ 2016-05-24,영화관람권 2매,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
기획 용사 백퍼맨,835,아리랑스쿨,아리랑스쿨,대외활동,제한없음,2016-05-02 ~ 2016-05-12,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제2기 장미뉴스 기자단 상시모집,896,"생명보험사회공헌위원회, 교보생명",한국장애인재활협회,대외활동,제한없음,2016-05-09 ~ 2016-05-27,10만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
I·SEOUL·U 프렌즈 1기 모집,22718,서울특별시,서울특별시,논문/리포트기획/아이디어디자인대외활동,제한없음,2016-06-20 ~ 2016-07-22,200만원,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0
"2016년, AK홍대리 13기 모집",3923,AK홍대리,AK홍대리,대외활동,대학생,2016-06-20 ~ 2016-07-10,활동비 및 우수활동자 경품 지급,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016년도 콘텐츠 창의인재동반사업 '창의 교육생' 모집,1867,(사)한국독립애니메이션협회,한국콘텐츠진흥원,대외활동,기타,2016-05-02 ~ 2016-05-16,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
북팔 에디터 클럽 2기 모집,2007,(주)북팔,(주)북팔,문학/수기대외활동,기타,2016-04-21 ~ 2016-05-09,200만원,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
서울시 시민위원310 모집,1307,3·1운동 100주년 서울시기념사업,서울특별시,기획/아이디어대외활동,대학생/대학원생/일반인/중학생/고등학생/기업/기타,2018-03-13 ~ 2018-04-11,100만원,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
외교부 해외안전여행 대학생 서포터즈 16기 모집,534,외교부,외교부,대외활동,대학생/대학원생,2018-03-21 ~ 2018-04-09,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
관광두레 청년 서포터즈 모집,5519,한국문화관광연구원,한국문화관광연구원,대외활동,대학생/대학원생,2016-06-22 ~ 2016-07-06,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 KOREA 360VR Creator 챌린지,4072,LG유플러스,LG유플러스,대외활동,대학생/대학원생,2016-06-14 ~ 2016-07-03,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
은평구 스피치강연 청소년 동아리 모집,499,서울시교육청/은평구청,은평구진로직업체험지원센터,대외활동,중학생/고등학생,2018-03-22 ~ 2018-03-28,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KBS교향악단 제2기 대학생 명예기자단 모집,546,(재)KBS교향악단,경찰청,광고/마케팅UCC/영상대외활동,대학생,2018-03-01 ~ 2018-03-30,250만원,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
오뚜기 진라면 대학생서포터즈 진앤지니 6기 모집,2346,오뚜기,오뚜기,대외활동,기타,2016-04-21 ~ 2016-05-01,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KNN시어터 대학생 서포터즈2기 모집공고,1702,KNN시어터,KNN시어터,대외활동,대학생,2016-04-19 ~ 2016-04-28,1억 원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
플레이스테이션 대학 챔피언쉽,1499,소니 컴퓨터 엔터테인먼트 코리아,KNN시어터,대외활동,대학생,2016-04-18 ~ 2016-05-08,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제15회 미쟝센 단편영화제 자원활동가 V-CREW 모집,2325,미쟝센단편영화제 집행위원회,한국영화감독네트워크,대외활동봉사활동,제한없음,2016-04-18 ~ 2016-05-02,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
에너지시민기자단 모집,1040,에너지정의행동&서울특별시,에너지정의행동,대외활동,기타,2016-04-05 ~ 2016-04-25,LG G5 & Friends 전제품 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
부산트릭아이미술관 글로벌 서포터즈 1기 모집,2061,트릭아이미술관(주),부산트릭아이미술관,광고/마케팅대외활동해외,제한없음,2016-04-20 ~ 2016-04-28,50만원,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
소중한 반려동물을 위한 리뷰체험 쓰담패밀리 1기 모집,1859,노마드스타,노마드스타,대외활동,대학생,2016-04-19 ~ 2016-05-06,50만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016년 시민연구원 및 청년프론티어 모집,1961,부산발전연구원,부산발전연구원,대외활동,대학생/대학원생/일반인,2016-03-25 ~ 2016-04-25,50만원,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 능력중심사회 청년기자단 모집,1787,고용노동부,고용노동부,대외활동,대학생/대학원생/일반인,2016-04-18 ~ 2016-05-08,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016년 국제회의·행사 참가단 모집,7688,여성가족부,한국청소년활동진흥원,대외활동해외,대학생/대학원생/일반인/고등학생,2016-04-04 ~ 2016-04-25,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
비소나눔마을 2016 하계 국제봉사캠프 모집,2987,비소나눔마을,비소나눔마을,봉사활동,기타,2016-05-02 ~ 2016-06-06,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 전국 대학생 독서토론대회,4647,군포시,군포시,논문/리포트대외활동,대학생,2016-05-04 ~ 2016-06-22,200만원 상당 해외문화연수,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
서울경찰 sns 기자단 모집,825,서울지방경찰청,서울지방경찰청,대외활동,제한없음,2016-04-27 ~ 2016-05-04,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
블루카펫 카페터 1기 모집,2129,글리넷코리아,글리넷코리아,대외활동,제한없음,2016-04-25 ~ 2016-05-15,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제18기 대법원 영블로거위원회 공개 모집,2769,대법원,대법원,대외활동,대학생,2016-06-11 ~ 2016-07-03,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
MG희망나눔 대학생 서포터즈 영유니온,3116,"MG희망나눔, MG새마을금고","MG희망나눔, MG새마을금고",대외활동,대학생,2016-06-13 ~ 2016-07-01,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
기아챌린지 K_ECO 서포터즈 모집,1528,"기아자동차 화성공장, 사단법인 한국환경교육협회",사단법인 한국환경교육협회,대외활동,대학생,2016-04-28 ~ 2016-05-15,200만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
청정원 대학생 봉사단 1기 모집,1036,대상(주) 청정원,(사)대한민국농구협회,봉사활동,대학생,2018-03-19 ~ 2018-04-02,100만원,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
희망 일자리 원정대 모집,14103,희망 일자리 원정대 모집,"위메이크코리아, 청년이만드는세상",대외활동,대학생,2016-05-13 ~ 2016-06-22,300만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
스타하이단독오디션,605,초록뱀미디어/김종학프로덕션/A9미디어,한국방송예술교육진흥원,예체능대외활동,고등학생,2016-04-01 ~ 2016-04-07,체험/참여,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
Tri-Eco-Network트리에코 프로그램 참가자 모집,1053,한강수계관리위원회,환경보전협회,대외활동,제한없음,2016-04-15 ~ 2016-05-08,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제1회 희망수기 공모전,11303,전국범죄피해자지원연합회,전국범죄피해자지원연합회,문학/수기대외활동,기타,2016-04-18 ~ 2016-05-27,100만원,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2016 서울드럼페스티벌 자원활동가 모집공고,5398,서울시,스타컴,대외활동봉사활동,대학생/일반인,2016-04-08 ~ 2016-04-25,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 경기도 자원봉사 기자단 모집,3202,경기도자원봉사센터,경기도자원봉사센터,대외활동봉사활동,대학생,2016-04-18 ~ 2016-04-25,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제1회 초량전통시장 어린이 웅변대회(스피치),1772,"중소기업청, 소상공인시장진흥공단, 부산광역시청, 부산동구청, 초량전통시장",초량전통시장 문화관광형시장 육성사업단,대외활동,기타,2016-04-14 ~ 2016-05-04,50만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2018 농림축산식품부 블로그 기자단 모집,3527,농림축산식품부,국토교통과학기술진흥원,기획/아이디어광고/마케팅문학/수기대외활동,대학생/대학원생/일반인,2018-03-23 ~ 2018-04-05,500만원,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0
전주대자인병원 대학생기자단 모집,539,전주 대자인병원,그렇게하자,대외활동,대학생,2018-03-23 ~ 2018-04-10,500만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
[특허청 / 한국여성발명협회] KIWIE 서포터즈 모집,592,특허청,한국여성발명협회,대외활동,기타,2016-04-15 ~ 2016-04-30,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
제1기 대한체육회 대학생 명예기자단,1603,대한체육회,대한체육회,대외활동,대학생,2016-04-11 ~ 2016-04-22,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
29초영화제 서포터즈 모집,678,한국경제신문,한국경제신문,대외활동,대학생,2018-03-20 ~ 2018-03-27,250만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
유럽항공권 지원받고 유럽에서 멋지게 운전해보자!,1978,여행카페 그이야기,(주)국제럭셔리여행사,대외활동,일반인,2016-04-14 ~ 2016-06-30,유럽 왕복항공권 지원!,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Taplay 서포터즈 1기 모집,1434,Taplay,쌈미디어,대외활동,일반인,2016-04-14 ~ 2016-04-17,활동비,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
캔고(Can-go) 서포터즈 모집,2008,"배리어윙스, K-CROWD","배리어윙스, K-CROWD",대외활동봉사활동,대학생,2016-04-12 ~ 2016-04-27,활동비,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
장애청년드림팀 6대륙에 도전하다,3996,"신한금융지주회사, 한국장애인재활협회","신한금융지주회사, 한국장애인재활협회",대외활동,대학생/대학원생/일반인/고등학생,2016-02-01 ~ 2016-04-18,활동비,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 월드문화캠프 & 제 6회 세계청소년부장관포럼 자원봉사참가자 모집,3265,"(사)국제청소년연합, 국제신문",(사)국제청소년연합,대외활동봉사활동,대학생/대학원생,2016-04-01 ~ 2016-05-13,20만원 상당 상품권,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
한국가스안전공사 대학생 기자단을 모집합니다,2248,한국가스안전공사,한국가스안전공사,대외활동,대학생,2016-04-04 ~ 2016-04-17,<p><b><span style='f,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
네이버캠프모바일 스노우 특파원 모집,2378,네이버 캠프모바일,네이버 캠프모바일 스노우,대외활동,기타,2016-04-01 ~ 2016-04-17,"3,000만원",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
한국투자증권 뱅키스 홍보대사 모집,2251,한국투자증권 뱅키스,한국투자증권 뱅키스,대외활동,대학생,2016-02-29 ~ 2016-03-13,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"유니헬프 대학, 학과리뷰 작성 이벤트",2881,아카데미리서치,아카데미리서치,대외활동,기타,2016-04-01 ~ 2016-06-20,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016강릉단오제 단오서포터즈 모집,2152,(사)강릉단오제위원회,(사)강릉단오제위원회,대외활동,제한없음,2016-04-05 ~ 2016-04-25,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
캄보디아 개인건축(교육) 봉사단 지원자 모집,3649,캄보프렌드,캄보프렌드,대외활동봉사활동해외,제한없음,2016-04-04 ~ 2016-08-31,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
캔고(Can-go) 서포터즈 운영단 모집,1205,배리어윙스,배리어윙스,대외활동,제한없음,2016-04-01 ~ 2016-04-09,"1,000만원",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
국립생태원에서 만나는 우리 들꽃 포토에세이 공모전,4789,국립생태원,(주)제니컴,사진UCC/영상문학/수기대외활동,기타,2016-04-15 ~ 2016-05-31,50만원,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
경기MICE 서포터즈 “G-MICEters 4기 모집!”,2146,경기MICE뷰로,경기도 /  경기관광공사,대외활동,대학생,2016-04-27 ~ 2016-05-09,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 아시아문화포럼 청년캠프 참가자모집,1638,"문화체육관광부, 광주광역시",광주국제교류센터,대외활동,대학생,2016-04-18 ~ 2016-05-08,유네스코 창의도시 탐방 지원 ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016 엄홍길 대장과 함께하는 제4회 DMZ 평화통일대장정,3421,엄홍길휴먼재단,엄홍길휴먼재단,대외활동,대학생,2016-05-02 ~ 2016-05-10,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
이랜드패션본부 이랜드NOW마케터즈 1기모집,2383,이랜드패션본부,이랜드패션본부,대외활동,대학생,2016-04-24 ~ 2016-05-01,100만원,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
애완용품에 대한 가장 솔직한 리뷰 '쓰담패밀리' 1기 모집,1438,노마드스타,노마드스타,기획/아이디어사진UCC/영상대외활동,대학생,2016-04-25 ~ 2016-05-06,체험/참여,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
2016년 제5기 장애인 인식개선 서포터스 모집,1154,한국장애인고용공단,한국장애인고용공단,대외활동,기타,2016-03-25 ~ 2016-04-23,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
딱 3주간 댓글만 달아도 노트북 받을 수 있는 공모,1996,티밸류와이즈,별별선생,대외활동경품/이벤트,제한없음,2018-03-26 ~ 2018-04-16,250 만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
KT&G 상상univ. 상상나침반캠프 모집,4415,KT&G 상상univ.,KT&G 상상univ.,대외활동,대학생,2016-04-25 ~ 2016-05-29,100만원,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
상상마당 서포터즈 SSMD The B 12기,812,KT&G 상상마당,KT&G 상상마당,대외활동,제한없음,2016-03-23 ~ 2016-04-10,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
365 에코드라이빙 체험단 참가자 모집,1394,"환경부,수도권대기환경청",한국자동차환경협회,대외활동,대학생/대학원생/일반인/기타,2016-04-04 ~ 2016-04-15,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016년 하계 Challenge (교육+노력봉사) 봉사자 모집,4200,CAMBOFRIEND ORGANIZATION,CAMBOFRIEND ORGANIZATION,봉사활동해외,제한없음,2016-04-01 ~ 2016-09-30,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
2016 PlayX4 수출상담회 상담통역 자원봉사자 모집,2236,경기도,"경기도, 경기콘텐츠진흥원",대외활동봉사활동,대학생,2016-04-06 ~ 2016-04-30,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
포스코 대학생 브랜드 앰베서더 2기 모집,2433,포스코,포스코,대외활동,대학생,2016-03-21 ~ 2016-04-17,상품권,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
주택도시보증공사 대학생 봉사단 '아우르미 3기' 모집,2134,주택도시보증공사,주택도시보증공사,봉사활동,대학생,2016-04-11 ~ 2016-04-30,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
유럽!축제위를걷다 코아워크페스티벌모집,5678,코아인,코아인,대외활동해외,대학생/대학원생/일반인,2016-04-13 ~ 2016-05-30,체험/참여,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
